
BU_CODE,BU_NAAM,WK_CODE,GM_CODE,GM_NAAM,BEV_DICHTH,AANT_INW,AANT_MAN,AANT_VROUW,P_00_14_JR,P_15_24_JR,P_25_44_JR,P_45_64_JR,P_65_EO_JR,P_WEST_AL,P_N_W_AL,P_MAROKKO,P_ANT_ARU,P_SURINAM,P_TURKIJE,P_OVER_NW,WONINGEN,P_1GEZW,P_MGEZW,P_BEWNDW,P_KOOPWON,P_HUURWON,P_HUURCORP,P_HUUROVVH,P_WONT2000,P_WONV2000,P_LEEGSW,WW_UIT_TOT,AUTO_HH,AV1_ARTSPR,AF_APOTH,AF_ZIEK_I,AV1_SUPERM,AV1_DAGLMD,AV1_CAFE,AF_WARENH,AV1_RESTAU,AF_HOTEL,AV1_KDV,AV1_BSO,AV1_ONDBAS,AF_ONDVRT,AF_ONDVMB,AF_ONDHV,AF_TREINST,AF_BIBLIO,AF_BIOS,AF_ATTRAC,AF_PODIUM,AF_MUSEUM
BU17210109,Monseigneur van Den Hurklaan,WK172101,GM1721,Bernheze,1920,740,375,365,17,18,20,31,15,3,3,0,0,0,0,2,251,95,5,98,97,3,1,2,75,25,2,10,1.5,1.9,0.7,3.7,3.2,8.4,2.6,0.6,4.8,3.2,1.4,1.1,1.1,1.0,1.0,3.1,3.5,0.8,4.7,1.3,4.4,4.1
BU17210110,Buitenpas - Noordrand,WK172101,GM1721,Bernheze,1333,755,365,390,15,15,17,32,21,3,2,0,0,0,1,1,284,99,1,99,85,15,11,4,83,17,1,10,1.1,1.2,0.8,3.2,3.3,6.2,1.3,0.8,3.4,2.6,2.3,1.7,2.1,1.1,1.1,2.5,3.6,0.7,4.1,0.7,4.0,3.6
BU17210111,De Velft,WK172101,GM1721,Bernheze,4217,320,155,170,15,13,18,32,21,4,0,-99999999,-99999999,-99999999,-99999999,-99999999,125,100,0,97,92,8,4,4,99,1,3,0,1.3,2.0,0.6,4.3,2.2,6.4,1.4,0.8,4.5,3.8,3.2,1.9,3.1,0.4,0.4,3.7,4.3,0.8,5.2,1.5,5.1,4.7
BU17210112,Bekerbuurt,WK172101,GM1721,Bernheze,7073,475,240,235,17,13,23,34,14,13,13,1,1,2,0,8,215,80,20,98,37,63,63,0,100,0,2,10,0.9,1.9,0.7,4.1,2.8,6.5,0.7,0.8,3.6,3.6,3.4,1.9,3.9,0.4,0.4,3.4,4.4,0.7,5.0,1.3,4.9,4.5
BU17210113,Wagnerplein,WK172101,GM1721,Bernheze,4870,305,145,165,14,10,19,29,27,5,4,0,0,1,0,3,131,100,0,98,57,43,41,2,98,2,2,0,1.4,0.9,0.9,3.8,2.5,2.3,1.0,1.1,1.2,3.2,3.0,1.2,3.2,0.7,0.7,3.1,4.3,0.9,4.7,0.9,4.6,4.2
BU17210114,Het Rul,WK172101,GM1721,Bernheze,7293,615,320,295,18,16,27,31,8,5,4,0,1,1,0,2,229,91,9,99,76,24,19,5,100,0,1,10,1.3,0.2,1.2,4.2,0.2,0.3,0.0,1.4,0.2,3.7,2.4,0.8,2.8,1.0,1.0,3.6,4.8,1.1,5.2,1.4,5.0,4.6
BU17210115,De Zeis,WK172101,GM1721,Bernheze,7006,610,290,320,13,14,24,38,12,7,12,1,0,1,3,6,263,87,13,99,33,67,56,11,100,0,1,10,1.2,0.0,1.2,4.1,0.0,0.2,0.0,1.4,0.2,3.6,2.8,0.9,2.9,1.0,1.0,3.5,4.7,1.1,5.0,1.3,4.9,4.5
BU17210116,Graanbuurt,WK172101,GM1721,Bernheze,4257,450,230,225,18,11,22,33,16,5,0,-99999999,-99999999,-99999999,-99999999,-99999999,163,100,0,99,84,16,13,3,99,1,1,0,1.5,0.0,1.5,4.2,0.0,0.0,0.0,1.6,0.0,3.7,1.4,0.2,1.9,1.3,1.3,3.6,4.8,1.4,5.1,1.4,5.0,4.6
BU17210117,De Hoef 1,WK172101,GM1721,Bernheze,1586,410,215,200,11,12,11,32,33,5,1,-99999999,-99999999,-99999999,-99999999,-99999999,167,98,2,99,99,1,0,1,89,11,1,10,2.1,1.3,1.1,3.5,2.1,2.3,1.0,1.2,1.1,3.0,1.2,1.7,1.2,1.4,1.4,2.9,4.1,1.0,4.5,0.5,4.3,3.9
BU17210118,De Hoef 2,WK172101,GM1721,Bernheze,5436,1235,605,630,26,8,40,20,5,8,5,0,0,0,2,2,478,93,7,96,76,24,19,5,2,98,4,20,1.2,0.2,1.7,4.1,0.0,0.0,0.0,1.8,0.0,3.6,0.5,0.4,1.1,1.7,1.7,3.5,4.7,1.6,5.1,1.2,4.9,4.5
BU17210119,Broekhoek - Middelste Groes,WK172101,GM1721,Bernheze,1113,890,455,435,16,20,19,35,11,3,3,0,0,0,0,3,323,92,8,96,89,11,3,8,93,7,4,10,1.8,1.0,1.2,4.2,0.2,2.0,1.9,1.2,1.3,3.8,0.8,0.2,0.2,1.6,1.6,3.7,3.7,1.5,5.2,2.0,4.9,4.8
BU17210120,De Beemd,WK172101,GM1721,Bernheze,1096,1285,660,625,17,13,28,25,17,4,3,0,0,0,0,2,499,99,1,97,80,20,14,6,67,33,3,20,1.6,1.0,0.9,4.7,0.1,1.7,2.4,1.4,1.1,4.2,1.3,0.2,0.2,1.4,1.4,4.2,4.1,1.4,5.6,2.2,5.4,5.2
BU17210201,St. Servatius - Schoonstr - Den Dolvert,WK172102,GM1721,Bernheze,2011,660,330,330,11,14,17,29,29,5,2,0,0,1,0,1,305,67,33,94,67,33,16,17,85,15,6,10,1.5,0.9,0.8,10.4,1.4,2.6,3.1,6.0,4.9,2.8,1.1,2.2,1.5,1.4,6.7,1.4,12.9,0.8,5.7,4.6,3.0,2.9
BU17210202,Hoofdstraat,WK172102,GM1721,Bernheze,1506,485,255,230,13,13,16,33,24,4,2,0,0,0,0,1,207,86,14,92,84,16,3,13,87,13,8,10,1.7,1.2,0.8,11.0,1.7,3.4,3.1,5.6,2.8,1.9,2.9,2.9,1.0,0.8,6.1,0.8,11.7,0.7,6.0,5.8,1.7,1.9
BU17210203,Heilige Stok - Kerkstraat,WK172102,GM1721,Bernheze,1779,435,210,225,17,12,21,32,18,4,2,0,0,0,0,1,181,87,13,97,78,21,18,3,73,27,3,10,1.6,0.9,1.0,10.0,1.1,2.0,2.4,6.3,4.5,2.8,0.0,1.3,1.2,1.4,7.1,1.4,13.1,1.0,5.8,4.6,3.1,2.9
BU17210204,De abdij,WK172102,GM1721,Bernheze,3499,810,375,435,12,8,19,23,39,4,2,0,0,0,0,2,395,63,37,89,48,52,13,39,68,32,11,10,1.7,2.0,0.5,10.7,2.0,4.0,3.4,6.2,2.8,2.0,2.5,4.5,2.7,0.5,6.6,0.5,12.3,0.5,6.4,5.5,2.2,2.1
BU17210205,Graaf Wernerstraat,WK172102,GM1721,Bernheze,3805,400,185,220,11,12,16,26,36,4,3,0,0,0,0,3,190,96,4,97,72,28,23,6,96,4,3,0,1.0,2.0,0.3,11.0,2.0,4.0,3.9,5.8,3.5,1.8,3.0,4.1,2.1,0.5,6.2,0.5,12.1,0.3,6.1,5.5,2.1,1.9
BU17210206,Oranjewijk,WK172102,GM1721,Bernheze,4670,720,345,380,12,8,15,27,39,7,2,0,0,0,0,2,335,94,6,98,69,31,27,4,96,4,2,10,0.9,2.0,0.4,10.5,2.0,4.0,4.2,6.3,5.2,2.3,2.2,4.5,2.8,0.9,6.7,0.9,12.6,0.5,6.2,5.1,2.6,2.4
BU17210207,Balledonk,WK172102,GM1721,Bernheze,2978,410,205,205,14,16,13,32,26,3,0,-99999999,-99999999,-99999999,-99999999,-99999999,174,89,11,95,81,19,10,9,90,10,5,10,1.2,1.0,0.6,11.3,2.0,4.0,3.2,5.4,2.8,2.0,3.0,3.0,1.0,0.9,5.8,0.9,12.1,0.6,5.7,5.6,2.1,2.1
BU17210208,Hopveld - Muggenhoek,WK172102,GM1721,Bernheze,1102,520,265,260,15,10,23,30,21,4,3,1,0,0,0,2,223,84,16,97,72,28,13,15,77,23,3,10,1.3,1.2,1.0,11.0,0.9,1.6,2.5,6.1,1.4,1.4,2.6,3.0,1.3,0.6,6.5,0.6,11.6,1.0,6.4,6.2,1.6,1.5
BU17210209,Eikenhoek,WK172102,GM1721,Bernheze,1011,530,285,245,18,14,22,30,16,6,1,0,1,0,0,0,189,99,1,96,90,10,1,10,84,16,4,10,1.5,0.0,1.4,9.6,0.0,0.0,1.4,5.9,3.0,3.2,0.0,0.9,0.9,1.7,7.0,1.7,13.5,1.5,5.7,4.3,3.5,3.3
BU17210210,Heilaren,WK172102,GM1721,Bernheze,3796,930,495,440,21,13,28,28,9,3,2,0,0,1,0,1,337,99,1,99,90,9,5,4,42,58,1,10,1.2,1.6,0.9,10.6,1.0,2.2,1.5,6.7,1.8,2.2,0.5,2.4,1.9,0.7,7.1,0.7,12.6,0.9,6.7,5.5,2.5,2.3
BU17210211,Rodenburg,WK172102,GM1721,Bernheze,4325,700,370,335,17,14,26,33,11,7,3,0,1,0,0,1,296,98,2,98,65,35,20,15,64,36,2,10,1.1,1.7,1.0,10.2,0.8,1.1,1.9,6.8,2.9,2.5,0.0,2.0,2.0,1.0,7.3,1.0,12.9,1.1,6.5,5.2,2.9,2.6
BU17210301,Laar,WK172103,GM1721,Bernheze,2942,680,330,350,14,10,20,27,29,4,1,0,0,0,0,1,329,71,29,95,74,26,6,20,69,31,5,10,1.5,1.0,0.6,4.5,1.0,3.0,4.0,5.3,3.9,4.8,2.0,2.0,2.0,5.1,5.1,6.9,8.2,0.4,6.2,3.9,5.8,6.8
BU17210302,De Hoef,WK172103,GM1721,Bernheze,3416,500,245,255,14,12,20,26,27,5,4,0,0,0,0,3,201,99,1,97,86,14,11,3,93,7,3,10,1.2,1.0,0.3,4.7,1.0,3.0,4.0,5.1,3.6,5.0,1.9,1.9,1.9,4.9,4.9,6.8,8.0,0.5,6.4,4.1,5.9,6.9
BU17210303,Kerkveld,WK172103,GM1721,Bernheze,3710,525,270,255,15,12,18,28,26,6,1,-99999999,-99999999,-99999999,-99999999,-99999999,213,98,2,97,73,27,21,6,96,4,3,10,1.4,1.0,0.4,5.1,0.9,1.8,4.0,4.6,3.0,5.1,1.5,1.5,1.5,4.3,4.3,6.3,7.5,0.7,6.8,4.1,6.4,7.3
BU17210304,Donzel,WK172103,GM1721,Bernheze,496,470,240,230,13,15,19,34,20,3,0,-99999999,-99999999,-99999999,-99999999,-99999999,177,95,5,95,91,9,0,9,85,15,5,0,1.6,0.3,1.3,5.8,0.1,0.1,0.6,3.9,0.4,4.8,0.3,0.3,0.3,3.6,3.6,5.6,6.8,1.5,7.1,3.4,6.9,6.7
BU17210305,Maxend,WK172103,GM1721,Bernheze,1493,445,200,245,11,9,20,20,41,4,2,0,0,1,0,1,216,57,43,97,50,50,45,4,69,31,3,10,0.9,0.8,0.9,4.8,1.0,3.0,4.0,5.4,3.9,4.9,1.8,1.8,1.8,5.2,5.2,7.1,8.3,0.4,6.5,3.9,6.0,7.1
BU17210306,Weijen West,WK172103,GM1721,Bernheze,5171,710,350,365,14,17,19,38,13,12,3,0,0,1,0,2,296,95,5,97,48,52,50,3,94,6,3,10,1.4,1.0,0.7,5.4,1.0,1.1,4.0,4.9,3.0,5.6,1.5,1.5,1.5,4.7,4.7,6.7,7.9,0.7,7.1,4.5,6.6,7.6
BU17210307,Hoge Akkers,WK172103,GM1721,Bernheze,2372,540,275,265,10,17,17,38,17,7,1,-99999999,-99999999,-99999999,-99999999,-99999999,207,96,4,100,72,28,27,0,97,3,0,0,1.3,1.0,0.5,5.2,0.1,0.7,2.2,4.9,1.7,5.1,1.0,1.0,1.0,4.7,4.7,6.6,7.8,1.1,6.9,4.4,6.4,7.4
BU17210308,Van 't Rijk,WK172103,GM1721,Bernheze,4268,495,240,255,15,7,21,24,33,20,9,0,0,0,0,8,240,96,4,99,22,78,73,5,97,3,1,10,0.9,1.0,0.7,5.2,1.0,2.8,4.0,5.2,3.4,5.3,2.0,2.0,2.0,4.9,4.9,6.9,8.1,0.4,6.9,4.3,6.4,7.4
BU17210309,Kleinwijk,WK172103,GM1721,Bernheze,1638,625,310,320,15,23,16,37,9,4,2,0,0,0,0,1,203,97,3,97,82,18,11,7,94,6,3,10,1.8,0.8,0.7,5.5,0.0,0.0,1.0,4.4,0.9,4.7,0.8,0.8,0.8,4.1,4.1,6.1,7.3,1.2,7.2,3.9,6.8,7.1
BU17210310,Zwarte Molen,WK172103,GM1721,Bernheze,1086,480,245,235,21,13,28,24,14,4,3,0,0,0,1,1,158,100,0,96,86,14,4,10,27,73,4,10,1.8,0.7,0.9,4.2,0.2,2.8,1.3,5.7,1.2,4.6,1.0,1.0,1.0,5.5,5.5,6.9,8.7,1.0,5.9,4.0,5.5,6.5
BU17210401,De Bleeken - 't Grolder,WK172104,GM1721,Bernheze,25,320,170,150,15,22,19,31,13,4,0,-99999999,-99999999,-99999999,-99999999,-99999999,99,92,8,95,85,15,0,15,94,6,5,10,1.6,0.0,3.4,7.3,0.1,0.0,0.2,5.0,0.1,5.6,0.2,0.1,0.1,4.7,4.9,6.5,8.1,3.6,8.6,5.3,7.5,5.9
BU17210402,Zoggel - Berkt,WK172104,GM1721,Bernheze,97,545,300,245,12,16,17,37,18,2,1,-99999999,-99999999,-99999999,-99999999,-99999999,199,94,6,93,86,14,1,14,88,12,7,0,1.1,0.0,2.3,5.9,0.0,0.0,0.1,2.8,0.1,5.2,0.3,0.0,0.0,2.8,2.8,5.6,5.2,2.9,6.8,3.6,6.6,6.3
BU17210403,Hooge Wijst - De Vorssel,WK172104,GM1721,Bernheze,78,335,180,155,18,14,21,32,15,2,1,-99999999,-99999999,-99999999,-99999999,-99999999,113,95,5,93,89,11,0,11,79,21,7,0,2.2,0.1,1.7,5.0,0.0,0.1,0.2,2.3,0.1,3.9,0.1,0.0,0.2,2.0,2.0,4.4,5.3,1.9,5.9,2.2,5.8,5.4
BU17210501,Beugt,WK172105,GM1721,Bernheze,70,355,190,165,17,15,18,29,20,5,1,-99999999,-99999999,-99999999,-99999999,-99999999,125,93,7,91,86,14,0,14,87,13,9,0,1.7,0.0,2.6,9.6,0.0,0.1,0.2,4.8,0.4,4.1,0.0,0.0,0.0,2.7,5.8,2.7,14.7,2.6,4.6,3.2,4.4,4.7
BU17210502,Fokkershoek,WK172105,GM1721,Bernheze,63,295,160,135,15,16,17,35,18,8,0,-99999999,-99999999,-99999999,-99999999,-99999999,101,92,8,94,79,21,0,21,94,6,6,10,1.7,0.0,1.9,10.2,0.0,0.0,0.3,5.7,0.2,2.0,0.2,0.1,0.0,1.5,7.2,1.5,10.8,1.9,7.1,7.1,1.2,1.3
BU17210503,Heeswijkse Bosschen,WK172105,GM1721,Bernheze,82,645,355,290,16,15,28,31,10,29,1,0,0,0,0,1,132,96,4,95,80,20,0,20,87,13,5,10,1.3,0.0,2.9,10.2,0.0,0.0,0.6,6.5,0.7,1.0,0.0,0.0,0.0,2.3,8.0,2.3,10.8,2.9,8.3,7.7,3.2,0.9
BU17210504,Hazelberg,WK172105,GM1721,Bernheze,68,445,240,205,14,17,18,36,15,4,1,-99999999,-99999999,-99999999,-99999999,-99999999,158,91,9,96,89,11,0,11,84,16,4,0,2.0,0.0,2.9,7.6,0.1,0.1,0.2,5.2,0.1,3.3,0.3,0.3,0.3,2.9,5.7,3.0,14.0,3.3,5.5,3.8,4.2,4.4
BU17210505,Heische Wal - DintherseHoek,WK172105,GM1721,Bernheze,55,470,255,220,16,18,16,34,16,5,0,-99999999,-99999999,-99999999,-99999999,-99999999,159,100,0,93,85,15,0,15,87,13,7,0,1.4,0.0,3.9,8.2,0.1,0.0,0.3,7.0,0.0,3.1,0.2,0.2,0.1,3.8,7.4,3.8,12.1,4.0,7.8,5.7,5.2,3.5
BU17210506,Loosbroek,WK172105,GM1721,Bernheze,1812,990,505,490,20,10,25,25,20,5,2,1,0,0,0,1,385,96,4,96,88,11,7,4,68,32,4,10,1.3,0.0,4.8,8.2,1.0,0.0,2.0,7.2,0.0,3.6,1.0,1.0,1.0,4.7,7.0,4.7,10.3,4.8,9.2,6.0,6.0,3.7
BU17210601,Groote Heide,WK172106,GM1721,Bernheze,53,550,300,255,14,17,22,29,18,10,0,-99999999,-99999999,-99999999,-99999999,-99999999,182,97,3,92,87,13,0,13,87,13,8,0,1.1,0.0,3.4,5.8,0.1,0.2,0.3,6.5,0.4,4.7,0.3,0.3,0.3,5.9,6.4,6.5,10.4,2.9,7.3,4.2,6.7,6.3
BU17210602,Vorstenbosch,WK172106,GM1721,Bernheze,1838,1415,760,660,18,10,23,28,21,3,2,0,0,0,0,2,568,96,4,97,79,21,15,6,72,28,3,10,1.3,0.0,4.1,4.9,1.0,1.0,2.0,4.6,0.2,2.3,1.9,1.9,1.0,4.4,5.0,4.4,13.6,4.7,5.4,3.6,4.9,5.3
BU17210603,Menzel,WK172106,GM1721,Bernheze,36,415,220,200,17,12,17,35,18,9,1,-99999999,-99999999,-99999999,-99999999,-99999999,148,98,2,93,86,14,0,14,88,12,7,10,1.4,0.0,2.1,4.2,0.1,0.3,0.3,6.1,0.3,4.3,0.1,0.1,0.1,5.7,5.7,6.8,9.6,2.0,5.9,3.9,5.5,6.5
BU17230000,Alphen,WK172300,GM1723,Alphen-Chaam,1429,3325,1710,1620,16,11,22,29,22,12,4,0,0,0,0,3,1435,89,11,97,73,27,20,7,76,24,3,20,1.5,1.9,0.6,13.9,1.0,2.9,2.8,5.0,7.2,5.3,2.0,1.0,1.0,5.7,5.7,10.3,13.1,5.7,12.7,10.7,13.3,13.6
BU17230001,Villawijk 't Zand,WK172300,GM1723,Alphen-Chaam,187,160,75,85,4,10,8,37,40,12,0,-99999999,-99999999,-99999999,-99999999,-99999999,76,100,0,92,95,5,0,5,100,0,8,0,2.1,0.0,1.9,13.0,0.0,0.0,0.0,6.6,0.5,6.4,0.0,0.0,0.0,7.3,7.3,9.3,12.0,6.0,11.8,9.8,12.4,12.6
BU17230009,Buitengebied Alphen,WK172300,GM1723,Alphen-Chaam,21,775,415,360,15,16,17,35,17,13,1,-99999999,-99999999,-99999999,-99999999,-99999999,281,94,6,91,86,14,0,14,88,12,9,10,1.5,0.0,2.6,13.6,0.0,0.1,0.1,5.8,0.6,5.4,0.0,0.0,0.0,6.4,6.4,10.1,12.9,5.5,12.6,10.3,13.3,12.9
BU17230100,Chaam,WK172301,GM1723,Alphen-Chaam,2738,2865,1410,1455,14,10,20,29,26,11,4,0,0,0,0,3,1308,84,16,95,71,29,21,8,75,25,5,50,1.4,0.9,7.5,12.0,2.0,2.9,2.9,9.2,2.5,7.7,2.7,3.6,1.5,8.4,8.4,11.4,13.4,7.9,12.5,12.6,11.9,12.7
BU17230108,Verspreide huizen in het Noordoosten,WK172301,GM1723,Alphen-Chaam,47,735,380,355,11,12,16,33,27,11,1,0,0,0,0,1,263,97,3,88,82,17,0,17,91,9,12,10,1.7,0.0,6.7,11.2,0.1,0.2,0.2,9.3,0.6,7.0,0.3,0.4,0.2,8.7,8.7,11.4,12.9,7.1,12.4,12.7,12.1,12.6
BU17230109,Verspreide huizen in het Zuidwesten,WK172301,GM1723,Alphen-Chaam,46,605,315,295,14,14,16,35,22,10,1,-99999999,-99999999,-99999999,-99999999,-99999999,255,89,11,89,76,24,0,24,80,20,11,10,1.3,0.3,7.4,12.4,0.5,0.7,0.7,8.7,0.6,7.5,0.6,0.8,0.3,8.1,8.1,11.8,13.8,8.3,12.9,11.7,12.3,13.1
BU17230200,Galder,WK172302,GM1723,Alphen-Chaam,1713,615,315,305,17,8,21,33,20,13,4,0,0,0,0,3,265,96,4,96,82,17,11,6,82,18,4,10,1.6,0.0,6.0,8.1,0.0,0.0,0.9,7.2,0.0,3.7,1.0,1.0,1.0,7.4,7.6,7.4,10.0,7.1,9.2,5.6,8.5,9.3
BU17230208,Verspreide huizen Galder,WK172302,GM1723,Alphen-Chaam,86,445,225,220,18,9,22,31,20,10,1,-99999999,-99999999,-99999999,-99999999,-99999999,199,96,4,87,82,17,4,13,59,41,13,10,1.2,0.0,6.0,8.4,0.0,0.0,0.5,7.4,0.0,3.7,0.6,0.6,0.6,7.7,7.9,7.7,10.2,6.8,9.4,5.4,8.8,9.4
BU17230209,Verspreide huizen Strijbeek,WK172302,GM1723,Alphen-Chaam,45,235,130,105,12,12,23,31,22,19,0,-99999999,-99999999,-99999999,-99999999,-99999999,93,97,3,89,81,18,0,18,83,17,11,0,1.0,0.0,6.3,10.3,0.0,0.0,0.0,8.4,0.7,5.4,0.0,0.0,0.0,8.6,8.6,9.7,11.8,8.1,10.9,7.4,10.3,11.0
BU17230809,Verspreide huizen Ulvenhout,WK172308,GM1723,Alphen-Chaam,41,415,215,205,10,13,13,38,25,10,1,-99999999,-99999999,-99999999,-99999999,-99999999,176,98,2,91,85,15,0,15,91,9,9,10,2.2,0.0,2.9,6.9,0.0,0.0,0.0,5.0,0.0,5.8,0.0,0.4,0.0,5.3,5.3,6.3,8.3,4.7,7.5,7.8,6.9,7.6
BU17230909,Verspreide huizen Bavel,WK172309,GM1723,Alphen-Chaam,18,50,30,20,14,18,14,46,8,8,4,-99999999,-99999999,-99999999,-99999999,-99999999,20,100,0,90,85,15,0,15,85,15,10,0,-99999999.0,0.0,3.0,6.5,0.0,0.0,0.3,6.0,0.0,6.0,0.0,0.0,0.0,5.4,5.4,6.9,8.8,5.8,7.1,8.2,7.7,8.0
BU17240001,Broekstraat-Hoek-Lijnt-Eijkereind,WK172400,GM1724,Bergeijk,661,420,235,185,12,9,20,34,25,6,2,0,0,0,0,2,171,84,16,92,84,16,0,16,87,13,8,0,1.3,1.1,0.9,13.0,2.0,2.3,1.0,1.2,2.8,1.2,1.0,1.4,1.4,6.8,6.8,6.8,18.5,1.1,14.4,13.0,1.3,1.2
BU17240002,Kleine Broekstraat,WK172400,GM1724,Bergeijk,2483,160,80,80,17,10,20,24,29,4,1,-99999999,-99999999,-99999999,-99999999,-99999999,65,97,3,98,94,6,0,6,89,11,2,0,1.3,2.0,0.6,13.4,2.3,1.3,1.2,1.3,2.2,1.3,1.0,2.0,2.0,6.9,6.9,6.9,19.5,1.2,14.8,13.5,1.5,1.5
BU17240003,Jeruzalem,WK172400,GM1724,Bergeijk,4582,1065,545,520,14,9,20,25,32,8,2,0,0,0,0,2,503,82,18,96,77,23,13,10,78,22,4,10,0.9,2.0,0.4,12.9,3.4,6.1,1.0,0.8,5.4,0.8,1.0,2.9,2.9,6.4,6.4,6.4,19.2,0.7,14.3,13.0,1.0,1.0
BU17240004,Burgemeester Magneestraat e.o.,WK172400,GM1724,Bergeijk,3417,400,210,195,10,14,21,35,20,8,1,-99999999,-99999999,-99999999,-99999999,-99999999,185,64,36,96,71,29,2,27,73,27,4,10,1.5,2.0,0.2,12.9,3.4,6.4,1.0,0.8,6.2,0.8,1.1,2.6,2.6,6.5,6.5,6.5,19.0,0.7,14.3,12.9,1.0,1.0
BU17240005,Dokter A. Hoynck van Papendrechtstraat-Dokter Duchateaustraa,WK172400,GM1724,Bergeijk,4676,755,385,370,15,12,22,32,19,7,3,0,0,0,0,2,318,99,1,99,69,31,27,3,99,1,1,10,1.1,1.3,0.6,12.8,3.3,6.1,1.4,0.7,5.4,0.8,1.6,2.5,2.5,6.5,6.5,6.5,18.6,0.7,14.2,12.8,1.0,0.8
BU17240006,Kept e.o.,WK172400,GM1724,Bergeijk,3848,850,425,425,11,11,21,30,28,9,8,0,0,0,0,7,425,84,16,98,65,35,30,5,96,4,2,10,1.3,0.6,0.8,12.3,3.6,6.7,1.9,0.5,5.4,0.6,1.7,2.2,2.2,6.2,6.2,6.2,18.4,0.5,13.8,12.4,0.6,0.4
BU17240007,Hof,WK172400,GM1724,Bergeijk,2885,190,85,110,7,4,12,22,55,7,9,0,0,0,0,9,128,7,93,88,57,41,20,21,70,30,12,0,1.4,1.3,0.6,12.3,4.0,7.0,1.6,0.2,6.0,0.2,2.0,3.0,3.0,5.9,5.9,5.9,18.7,0.1,13.7,12.3,0.3,0.4
BU17240008,Meester Pankenstraat-Riethovensedijk,WK172400,GM1724,Bergeijk,948,345,150,195,8,8,9,20,55,9,1,-99999999,-99999999,-99999999,-99999999,-99999999,198,31,69,90,36,64,57,7,95,5,10,0,1.1,0.0,1.0,12.1,2.9,6.3,1.9,0.5,5.8,0.4,1.5,2.0,2.0,5.9,5.9,5.9,18.2,0.5,13.5,12.1,0.3,0.3
BU17240009,Bucht e.o.,WK172400,GM1724,Bergeijk,1569,255,130,125,14,17,14,38,17,9,0,-99999999,-99999999,-99999999,-99999999,-99999999,94,91,9,96,94,6,0,6,74,26,4,10,1.7,0.0,1.5,11.9,1.3,3.6,1.4,0.9,3.0,0.8,1.0,0.8,0.8,6.4,6.4,6.4,17.9,1.0,13.3,12.0,0.8,0.7
BU17240010,Schutsboom e.o.,WK172400,GM1724,Bergeijk,4966,685,345,340,17,11,24,32,15,8,4,0,0,0,0,4,279,100,0,99,75,25,24,1,81,19,1,10,1.3,0.0,1.6,12.2,0.8,1.5,1.1,1.2,1.0,1.1,1.0,0.4,0.4,6.7,6.7,6.7,17.7,1.2,13.6,12.2,1.1,0.9
BU17240011,Eerselsedijk-Woonbos e.o.,WK172400,GM1724,Bergeijk,572,325,155,175,11,14,11,34,28,9,1,-99999999,-99999999,-99999999,-99999999,-99999999,133,98,2,92,93,7,0,7,84,16,8,10,1.7,0.1,1.3,12.7,1.2,4.3,0.8,0.9,4.6,0.8,0.3,1.2,1.2,5.4,5.4,5.4,19.2,0.8,14.2,12.8,0.7,1.0
BU17240012,Van den Valgaetstraat e.o.,WK172400,GM1724,Bergeijk,5096,370,185,185,12,11,20,26,31,7,1,-99999999,-99999999,-99999999,-99999999,-99999999,170,100,0,97,88,12,9,3,100,0,3,0,1.2,0.1,1.1,12.6,2.4,6.1,1.0,0.6,6.0,0.6,0.2,2.4,2.4,5.5,5.5,5.5,19.1,0.5,14.1,12.7,0.5,0.8
BU17240013,Hagelkruis e.o.,WK172400,GM1724,Bergeijk,4116,1125,570,555,12,11,22,26,29,7,2,0,0,0,0,1,508,91,9,98,81,19,7,12,82,18,2,10,1.5,1.8,0.9,12.8,2.4,6.3,1.0,0.8,5.6,0.8,1.1,3.2,3.2,5.8,5.8,5.8,19.3,0.7,14.3,12.9,0.8,1.0
BU17240014,Beistervelden,WK172400,GM1724,Bergeijk,5117,940,460,480,20,9,27,31,13,9,5,0,0,0,0,5,387,100,0,99,71,29,25,4,100,0,1,10,1.2,1.4,1.2,13.4,0.5,0.5,0.4,1.3,0.4,1.3,0.4,1.5,1.5,6.1,6.1,6.1,19.8,1.2,14.8,13.4,1.4,1.5
BU17240015,De Kabouterberg e.o.,WK172400,GM1724,Bergeijk,3559,265,135,130,20,15,19,36,10,7,5,0,0,0,1,4,101,96,4,100,71,29,27,2,65,35,0,10,1.3,0.0,1.8,13.5,0.0,0.0,0.0,1.7,0.0,1.7,0.0,0.4,0.4,5.9,5.9,5.9,20.2,1.6,15.0,13.6,1.7,1.9
BU17240016,Eikenberg-Hooge Berkt,WK172400,GM1724,Bergeijk,667,245,130,115,20,10,29,24,17,5,2,-99999999,-99999999,-99999999,-99999999,-99999999,87,95,5,91,89,11,1,10,44,56,9,0,1.4,0.1,1.8,13.2,0.0,0.2,0.0,1.4,0.3,1.4,0.0,0.9,0.9,5.5,5.5,5.5,19.8,1.4,14.6,13.2,1.4,1.7
BU17240017,Industrieterrein ' 't Stoom ',WK172400,GM1724,Bergeijk,273,115,65,55,11,13,24,43,9,9,1,-99999999,-99999999,-99999999,-99999999,-99999999,52,92,8,85,81,19,4,15,98,2,15,0,-99999999.0,1.6,1.1,13.5,1.0,1.3,1.3,1.3,1.6,1.4,0.7,1.4,1.5,6.6,6.6,6.6,19.8,1.2,14.9,13.5,1.5,1.6
